author_id,author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count,communityId,betweenness
57212027554,de Lima T.D.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Engineering,Engineering,Energy Engineering and Power Technology | Electrical and Electronic Engineering,1,5541,0.0
57212028166,Díaz D.Z.R.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Medicine and Health,Neuroscience (miscellaneous) | Medicine (miscellaneous) | Behavioral Neuroscience | Immunology and Microbiology (all),2,1281,0.0
57212035789,de Souza T.H.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Chemistry | Engineering | Biology,"Pediatrics, Perinatology and Child Health | Critical Care and Intensive Care Medicine | Nutrition and Dietetics | Pulmonary and Respiratory Medicine | Anesthesiology and Pain Medicine | Cardiology and Cardiovascular Medicine | Food Science | Medicine (miscellaneous) | Nephrology",8,7708,141585.0340274975
57212061327,Silva T.V.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Public Health, Environmental and Occupational Health | Obstetrics and Gynecology",2,21649,1254.3222759455803
57212076088,de Carvalho R.B.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Medicine (all),1,10089,0.0
57212082040,Menezes D.E.S.d.,Universidade de São Paulo,Sao Paulo,Engineering,Engineering | Chemistry,Energy Engineering and Power Technology | Fuel Technology | Chemical Engineering (all) | Organic Chemistry,3,5056,314903.1039425129
57212082760,Barros T.,Universidade Federal do Rio Grande do Norte,Natal,Geosciences,Geosciences,Geophysics | Geochemistry and Petrology,2,2350,5.5
57212111177,Chagas F.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Chemistry,"Renewable Energy, Sustainability and the Environment | Fuel Technology | Energy Engineering and Power Technology | Mechanical Engineering | Geochemistry and Petrology",1,10959,0.0
57212116240,Silva E.,Universidade Estadual de Campinas,Campinas,Arts,Arts,Visual Arts and Performing Arts,1,2208,0.0
57212133426,Butolo N.P.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Biology,Biology | Chemistry,Physiology | Biochemistry | Agricultural and Biological Sciences (all) | Developmental Biology,1,10735,0.0
57212133654,Pinto Mariano A.,Universidade Estadual de Campinas,Campinas,Geosciences,Engineering | Geosciences | Biology,"Bioengineering | Environmental Engineering | Renewable Energy, Sustainability and the Environment | Waste Management and Disposal",1,22111,0.0
57212134023,Sekula M.,University of Louisville,Louisville,Medicine and Health,Medicine and Health,Dentistry (all),1,24769,0.0
57212135371,Rocha M.A.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Medicine and Health | Chemistry,Molecular Medicine | Pharmacology | Drug Discovery | Animal Science and Zoology | Genetics | Plant Science | Cell Biology | Oncology | Cancer Research | Agricultural and Biological Sciences (all),4,23239,32573.166666673897
57212136231,Cirino C.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Orthopedics and Sports Medicine,1,3861,0.0
57212136924,Caldeira T.,Universidade Estadual de Campinas,Campinas,Computer Science,Engineering | Computer Science | Physics | Mathematics and Statistics,"Electronic, Optical and Magnetic Materials | Instrumentation | Condensed Matter Physics | Computer Science Applications | Applied Mathematics | Electrical and Electronic Engineering | Software | Signal Processing | Engineering (all) | Human-Computer Interaction | Computer Vision and Pattern Recognition | Computer Graphics and Computer-Aided Design",2,1330,53310.0
57212139003,Figueredo R.T.A.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Other/Unclassified | Geosciences | Medicine and Health,Ecology | Ecological Modeling | Agricultural and Biological Sciences (miscellaneous) | Nature and Landscape Conservation | Microbiology | Infectious Diseases,4,22196,1.3333333333333333
57212139625,Vieira C.F.d.S.,Universidade Estadual de Campinas,Campinas,Geosciences,Engineering | Geosciences | Biology,"Bioengineering | Environmental Engineering | Renewable Energy, Sustainability and the Environment | Waste Management and Disposal",2,22111,1043.5348404903966
57212139767,Azevedo P.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Geosciences | Medicine and Health | Chemistry | Biology,"Pollution | Health, Toxicology and Mutagenesis | Toxicology | Environmental Chemistry | Physiology | Biochemistry | Agricultural and Biological Sciences (all) | Developmental Biology",5,10735,62180.91666666668
57212142431,Bezerra E.O.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Biology,"Food Science | Safety, Risk, Reliability and Quality | Process Chemistry and Technology | Industrial and Manufacturing Engineering | Chemical Engineering (all) | Physical and Theoretical Chemistry",3,10326,0.8611111111111112
57212142678,Sales V.R.,Universidade Federal de São Carlos,Sao Carlos,Tie: Chemistry | Geosciences | Medicine and Health,Chemistry | Geosciences | Medicine and Health,"Environmental Chemistry | Pollution | Health, Toxicology and Mutagenesis",1,10735,0.0
57212148400,de Alencar L.D.,Universidade Estadual de Campinas,Campinas,Biology,Biology,Horticulture,1,10735,0.0
57212148890,Ribeiro I.R.S.,Laboratorio Nacional de Luz Sincrotron,Campinas,Engineering,Engineering | Biology | Medicine and Health | Economics and Business | Physics | Other/Unclassified,"Materials Science (all) | Bioengineering | Biomedical Engineering | Biotechnology | Pharmaceutical Science | Economics, Econometrics and Finance (all) | Business, Management and Accounting (all) | Medicine (all) | Biochemistry, Genetics and Molecular Biology (all) | Pharmacology, Toxicology and Pharmaceutics (all) | Physics and Astronomy (all) | Electrical and Electronic Engineering | Medicine (miscellaneous) | Development",5,4497,115448.34480566056
57212149800,Parreiras P.M.,Universidade Federal de Ouro Preto,Ouro Preto,Tie: Biology | Chemistry | Economics and Business,Chemistry | Engineering | Biology | Economics and Business,"Food Science | Business, Management and Accounting (miscellaneous)",1,2159,0.0
57212151104,Chaves J.O.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Chemistry | Economics and Business,Chemistry | Engineering | Biology | Economics and Business,"Food Science | Business, Management and Accounting (miscellaneous)",1,2159,0.0
57212155011,Dutra J.d.C.F.,Universidade Federal de Minas Gerais,Belo Horizonte,Engineering,Engineering | Biology | Geosciences | Chemistry,"Biotechnology | Safety, Risk, Reliability and Quality | Waste Management and Disposal | Process Chemistry and Technology",1,2435,0.0
57212168277,De Matos L.G.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering,Food Science | Animal Science and Zoology,1,10326,0.0
57212191054,Maxwell G.,University of Minnesotta,Not Available,Philosophy and Humanities,Philosophy and Humanities,Philosophy,2,18570,0.0
57212193932,Abilio L.C.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences | Philosophy and Humanities | Economics and Business,Social Sciences (all) | Cultural Studies | History | Social Sciences (miscellaneous) | Sociology and Political Science | Economics and Econometrics | Political Science and International Relations,3,10979,0.5
57212197438,Andrade G.C.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Mathematics and Statistics,Computer Science | Mathematics and Statistics,Modeling and Simulation | Applied Mathematics,1,11286,0.0
57212200598,Leme K.C.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,Chemical Engineering (all) | Physical and Theoretical Chemistry | Polymers and Plastics,1,3488,0.0
57212208682,Silva B.H.,Universidade Federal de São Carlos,Sao Carlos,Engineering,Engineering | Geosciences | Chemistry | Physics,"Renewable Energy, Sustainability and the Environment | Fuel Technology | Condensed Matter Physics | Energy Engineering and Power Technology",1,7630,0.0
57212211598,Mendes L.R.S.,Universidade Estadual de Campinas,Campinas,Computer Science,Engineering | Computer Science | Physics,"Electronic, Optical and Magnetic Materials | Statistical and Nonlinear Physics | Theoretical Computer Science | Signal Processing | Modeling and Simulation | Electrical and Electronic Engineering",1,8246,0.0
57212218661,Cruz C.,Universidade Federal de Ouro Preto,Ouro Preto,Engineering,Engineering | Biology,"Metals and Alloys | Materials Science (all) | Ceramics and Composites | Biomaterials | Surfaces, Coatings and Films",3,7630,247.44999999999982
57212218856,Marinho-Vieira L.E.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Computer Science,"Medicine (all) | Radiology, Nuclear Medicine and Imaging | Dentistry (all) | Otorhinolaryngology | Computer Science Applications | Radiological and Ultrasound Technology",6,3549,1315.648000964113
57212222419,Treloar R.,University of Portsmouth,Portsmouth,Economics and Business,Economics and Business | Undefined | Computer Science,Strategy and Management | Management Science and Operations Research | Information Systems and Management,1,2350,0.0
57212227838,Dantas A.P.S.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Economics and Business | Undefined,Business and International Management | Computer Science Applications | Strategy and Management | Management Science and Operations Research | Management of Technology and Innovation | Theoretical Computer Science | Computer Science (all),2,9364,0.0
57212228049,Weffort-Santos C.A.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics,Discrete Mathematics and Combinatorics | Applied Mathematics,2,22828,0.0
57212228481,Da Silva M.R.C.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Economics and Business | Mathematics and Statistics | Engineering | Undefined,"Theoretical Computer Science | Computational Theory and Mathematics | Computer Science (all) | Management of Technology and Innovation | Computer Networks and Communications | Information Systems and Management | Safety, Risk, Reliability and Quality | Computer Science Applications | Management Science and Operations Research",4,22828,71076.0
57212237824,Filho J.P.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Computer Science | Other/Unclassified | Physics | Chemistry | Undefined | Medicine and Health | Biology | Economics and Business,"Electrical and Electronic Engineering | Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Control and Optimization | Computer Networks and Communications | Engineering (all) | Safety, Risk, Reliability and Quality | Artificial Intelligence | Industrial and Manufacturing Engineering | Nuclear Energy and Engineering | Computer Science Applications | Instrumentation | Information Systems and Management | Signal Processing | Atmospheric Science | Automotive Engineering | Fuel Technology | Energy (miscellaneous) | Computer Science (all) | Materials Science (all) | Engineering (miscellaneous) | Hardware and Architecture | Biomedical Engineering | Health Informatics | Mechanical Engineering | Modeling and Simulation | Control and Systems Engineering | Electronic, Optical and Magnetic Materials | Software | Computational Mathematics | Environmental Engineering | Computer Vision and Pattern Recognition | Management of Technology and Innovation",99,7889,1066955.6710611312
57212238394,Sun J.,College of Water Resource and Hydropower,Chengdu,Geosciences,Geosciences | Biology | Social Sciences,"Forestry | Geography, Planning and Development | Nature and Landscape Conservation | Management, Monitoring, Policy and Law",1,14980,0.0
57212239606,Teixeira Lacava P.,Instituto Tecnologico de Aeronautica,Sao Jose dos Campos,Engineering,Engineering | Geosciences,Automotive Engineering | Aerospace Engineering | Ocean Engineering | Mechanical Engineering,1,5541,0.0
57212259738,da Silva M.F.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering | Social Sciences | Economics and Business | Geosciences,"Food Science | Microbiology | Health (social science) | Health Professions (miscellaneous) | Plant Science | Biochemistry | Economics, Econometrics and Finance (all) | Business, Management and Accounting (all) | Biochemistry, Genetics and Molecular Biology (all) | Engineering (all) | Chemical Engineering (all) | Environmental Science (all) | Applied Microbiology and Biotechnology",5,10326,155989.60740513183
57212265679,Ngcukayitobi M.,University of Johannesburg,Johannesburg,Engineering,Engineering | Computer Science | Geosciences,"Artificial Intelligence | Computer Science Applications | Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Electrical and Electronic Engineering | Mechanical Engineering",4,9405,0.0
57212272574,Mescolotti P.C.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Geosciences,Geosciences | Biology,Earth-Surface Processes | Paleontology,2,9661,4.7333333333333325
57212272789,Ximenes B.Á.S.,Centro Universitário FMABC,Santo Andre,Medicine and Health,Medicine and Health,Dermatology,1,3196,0.0
57212275211,Aviles A.M.C.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Arts | Philosophy and Humanities | Biology,Arts and Humanities (miscellaneous) | Earth and Planetary Sciences (miscellaneous) | Paleontology,1,3200,0.0
57212276710,Judensnaider I.,Universidade Paulista,Sao Paulo,Philosophy and Humanities,Philosophy and Humanities | Arts,History and Philosophy of Science | Philosophy | History | Arts and Humanities (miscellaneous),7,24705,31.0
57212305686,Daniel W.G.,Lumentum,Sao Paulo,Physics,Physics | Engineering | Computer Science | Chemistry | Mathematics and Statistics,"Electronic, Optical and Magnetic Materials | Atomic and Molecular Physics, and Optics | Electrical and Electronic Engineering | Spectroscopy | Computer Networks and Communications | Instrumentation | Condensed Matter Physics | Computer Science Applications | Applied Mathematics",4,23239,0.0
57212306012,Couto F.A.,Universidade de São Paulo,Sao Paulo,Engineering,Engineering | Physics,"Electronic, Optical and Magnetic Materials | Mechanics of Materials",1,5674,0.0
57212307833,Fernandez H J.R.,Universidade Estadual de Campinas,Campinas,Physics,Physics | Engineering | Computer Science,"Electronic, Optical and Magnetic Materials | Atomic and Molecular Physics, and Optics | Computer Networks and Communications | Electrical and Electronic Engineering",2,23239,0.5
57212307929,Inatomi C.C.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences,Sociology and Political Science | Law,1,18928,0.0
57212308864,Rosas C.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Undefined | Other/Unclassified,Research and Theory | Nursing (all) | Fundamentals and Skills | Gerontology,2,8961,13150.017853911182
57212310948,Vasques P.H.R.P.,Instituto Nacional de Ciência e Tecnologia para Estudos sobre os Estados Unidos (INCT-INEU),Sao Paulo,Social Sciences,Social Sciences | Geosciences,Sociology and Political Science | Law | Environmental Science (all) | Social Sciences (all),3,18928,0.0
57212311417,Travassos T.d.C.,Hospital PUC-Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics,"Statistics and Probability | Statistics, Probability and Uncertainty",1,9405,0.0
57212312500,da Silveira A.R.G.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Computer Science,Control and Systems Engineering | Signal Processing | Civil and Structural Engineering | Aerospace Engineering | Mechanical Engineering | Computer Science Applications,1,17147,0.0
57212312772,Alberti A.,Universidade do Sul de Santa Catarina,Tubarao,Tie: Medicine and Health | Physics,Physics | Engineering | Medicine and Health,"Atomic and Molecular Physics, and Optics | Instrumentation | Radiology, Nuclear Medicine and Imaging",1,21140,0.0
57212314332,Cabral T.D.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics | Chemistry,"Electrical and Electronic Engineering | Atomic and Molecular Physics, and Optics | Engineering (miscellaneous) | Instrumentation | Chemical Engineering (all) | Electronic, Optical and Magnetic Materials | Condensed Matter Physics",4,5674,287208.9044219539
57212348641,Marchena I.J.P.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Engineering,Earth and Planetary Sciences (miscellaneous) | Geology | Geotechnical Engineering and Engineering Geology | Civil and Structural Engineering,1,3859,0.0
57212369504,Loubet Filho P.S.,Universidade Estadual de Campinas,Campinas,Biology,Engineering | Biology,Engineering (all) | Agricultural and Biological Sciences (all),1,23890,0.0
57212375371,Castillo Santiago Y.,Universidade Federal Fluminense,Niteroi,Engineering,Engineering | Geosciences | Chemistry | Biology | Undefined | Other/Unclassified,"Renewable Energy, Sustainability and the Environment | Fuel Technology | Engineering (miscellaneous) | Energy Engineering and Power Technology | Energy (miscellaneous) | Control and Optimization | Electrical and Electronic Engineering | Bioengineering | Chemical Engineering (miscellaneous) | Process Chemistry and Technology | Agronomy and Crop Science | Forestry | Waste Management and Disposal | Chemical Engineering (all)",5,22111,432351.7864835566
57212377660,Fujimoto A.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Biology,Biology,Biotechnology | Physiology | Applied Microbiology and Biotechnology,1,22755,0.0
57212379308,Rodrigues F.M.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Civil and Structural Engineering | Mechanical Engineering | Mechanics of Materials,2,7635,0.0
57212383253,Moretto R.K.,Universidade Federal de São Carlos,Sao Carlos,Biology,Biology,Biotechnology | Physiology | Applied Microbiology and Biotechnology,1,22755,0.0
57212385804,Santos M.d.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Engineering | Economics and Business | Medicine and Health | Chemistry,"Economics, Econometrics and Finance (all) | Business, Management and Accounting (all) | Immunology and Microbiology (all) | Engineering (all) | Agricultural and Biological Sciences (all) | Psychology (all) | Biochemistry, Genetics and Molecular Biology (all) | Food Science",2,23890,10535.499664665464
57212387543,da Silva Zandonadi F.,Universidade Estadual de Campinas,Campinas,Biology,Biology,"Biochemistry, Genetics and Molecular Biology (all)",2,2981,5943.931552973255
57212403889,Santos M.A.S.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology,Food Science | Chemical Engineering (all) | Organic Chemistry | Chemistry (all),7,10326,1445.8760427514653
57212409578,Piovezani C.,Universidade Federal de São Carlos,Sao Carlos,Philosophy and Humanities,Philosophy and Humanities,Language and Linguistics | Linguistics and Language | Literature and Literary Theory,1,5477,0.0
57212413824,Olarte M.C.,Universidad Militar Nueva Granada,Bogota,Geosciences,Geosciences,Environmental Science (all) | Earth and Planetary Sciences (all),1,11019,0.0
57212418884,Garcia R.G.V.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Geology | Stratigraphy,1,3200,0.0
57212420665,Werner J.P.S.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Engineering,Earth and Planetary Sciences (all) | Instrumentation | Environmental Science (miscellaneous) | Earth and Planetary Sciences (miscellaneous),2,9661,71076.0
57212429298,Silva D.N.,Universidade Federal de Santa Catarina,Florianopolis,Philosophy and Humanities,Philosophy and Humanities | Social Sciences | Arts,Linguistics and Language | Language and Linguistics | Anthropology | Sociology and Political Science | Arts and Humanities (all) | Social Sciences (all),5,17446,105.0
57212431788,De Melo P.H.M.C.,Hospital Sirio-Libanês,Sao Paulo,Medicine and Health,Medicine and Health,Cardiology and Cardiovascular Medicine,1,5130,0.0
57212443499,Vogt F.G.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering | Other/Unclassified,"Computer Networks and Communications | Software | Hardware and Architecture | Safety, Risk, Reliability and Quality | Media Technology | Artificial Intelligence | Modeling and Simulation | Information Systems and Management | Electrical and Electronic Engineering | Signal Processing | Computer Science Applications",8,10692,8.666666666666666
57212444593,Duarte M.C.K.H.,Universidade Federal Fluminense,Niteroi,Biology,Biology | Chemistry | Engineering,Food Science | Microbiology,1,2435,0.0
57212445064,Browning J.W.,Queen's University Belfast,Belfast,Engineering,Engineering | Computer Science | Mathematics and Statistics,Electrical and Electronic Engineering | Computer Science Applications | Applied Mathematics,2,6614,0.0
57212445342,Salvador-Reyes R.,Universidade Estadual de Campinas,Campinas,Biology,Chemistry | Engineering | Biology | Social Sciences,Food Science | Microbiology | Health (social science) | Health Professions (miscellaneous) | Plant Science,5,415,139150.09028000224
57212452619,Ågren H.,Uppsala Universitet,Uppsala,Chemistry,Chemistry,Chemistry (all),2,2411,0.0
57212454689,De Castro A.G.,Universidade Federal do Pampa,Bage,Computer Science,Computer Science | Engineering,"Software | Computer Networks and Communications | Hardware and Architecture | Safety, Risk, Reliability and Quality | Signal Processing",5,10692,8.916666666666666
57212460388,Kury M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Physics | Biology,Dentistry (all) | Dentistry (miscellaneous) | Dental Assisting | Dental Hygiene | Periodontics | Biophysics | Oncology | Dermatology | Pharmacology (medical),8,24769,15026.025982157496
57212461340,Rodrigues P.G.,Universidade Federal do ABC,Santo Andre,Biology,Engineering | Biology | Medicine and Health,Bioengineering | Biomedical Engineering,2,7045,18458.732608330407
57212462428,de Paula Brandão P.R.,Universidade de Brasília,Brasília,Medicine and Health,Medicine and Health,Neurology | Neurology (clinical),1,1330,0.0
57212462957,Méndez Mendoza Y.L.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Social Sciences | Engineering | Undefined | Economics and Business,Human-Computer Interaction | Computer Networks and Communications | Education | Software | Computer Vision and Pattern Recognition | Computer Science Applications | Computer Science (all) | Sociology and Political Science | Engineering (all) | Hardware and Architecture | Management Science and Operations Research | Library and Information Sciences | Information Systems and Management,7,22907,53317.352380952354
57212466649,Santos E.M.d.,Federal Institute of Ceará,Cedro,Tie: Biology | Medicine and Health,Engineering | Medicine and Health | Biology,Biomedical Engineering,1,7045,0.0
57212468699,Louredo B.V.R.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Otorhinolaryngology | Surgery | Oral Surgery | Pathology and Forensic Medicine | Oncology,2,23015,0.0
57212469865,de Ávila Gonçalves S.,Universidade Estadual de Campinas,Campinas,Chemistry,Engineering | Chemistry | Biology | Physics,"Polymers and Plastics | Organic Chemistry | Materials Chemistry | Food Science | Chemical Engineering (all) | Safety, Risk, Reliability and Quality | Industrial and Manufacturing Engineering | Physics and Astronomy (all)",3,24667,0.25
57212488523,Ferreira A.L.,University of Pennsylvania Perelman School of Medicine,Philadelphia,Engineering,Engineering | Physics | Chemistry | Undefined | Computer Science | Biology,"Engineering (all) | Analytical Chemistry | Materials Science (all) | Physics and Astronomy (all) | Multidisciplinary | Chemical Engineering (all) | Electronic, Optical and Magnetic Materials | Computer Science (miscellaneous) | Atomic and Molecular Physics, and Optics | Instrumentation | Electrical and Electronic Engineering | Biochemistry, Genetics and Molecular Biology (all)",8,4099,9938.951542250355
57212488547,Maciel C.C.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Chemistry,Engineering | Chemistry | Physics | Computer Science,"Analytical Chemistry | Electronic, Optical and Magnetic Materials | Computer Science (miscellaneous) | Atomic and Molecular Physics, and Optics | Instrumentation | Electrical and Electronic Engineering | Chemical Engineering (all) | Electrochemistry",3,4099,27750.417971080133
57212492905,Antolini-Tavares A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Obstetrics and Gynecology,1,21649,0.0
57212508692,Paula C.A.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Tie: Biology | Geosciences,Biology | Geosciences,"Ecology, Evolution, Behavior and Systematics | Aquatic Science",1,24505,0.0
57212514253,Sisti L.S.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Medicine and Health | Chemistry | Engineering,"Neuroscience (all) | Chemical Engineering (all) | Biochemistry, Genetics and Molecular Biology (all) | Immunology and Microbiology (all)",2,17878,0.0
57212526783,Campiotti I.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science,Computer Science Applications | Information Systems | Software,1,1330,0.0
57212528138,De Oliveira E.S.V.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,Internal Medicine | Physiology | Cardiology and Cardiovascular Medicine,1,8961,0.0
57212529064,Souza S.O.,Fundacao Universidade Federal do Vale do Sao Francisco,Petrolina,Geosciences,Geosciences,Earth-Surface Processes,1,9661,0.0
57212531901,Bezerra G.H.,Universidade Federal de Goiás,Goiania,Medicine and Health,Medicine and Health,Dermatology,1,3196,0.0
57212533873,Dalle Lucca Tosi M.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Undefined,Computer Science | Undefined,Information Systems | Library and Information Sciences,1,22907,0.0
57212535329,Gouveia L.F.S.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Mathematics and Statistics,Mathematics and Statistics | Computer Science | Other/Unclassified | Engineering | Economics and Business | Physics,"Applied Mathematics | Numerical Analysis | Modeling and Simulation | Analysis | Engineering (all) | Economics, Econometrics and Finance (all) | Computational Mathematics | Statistical and Nonlinear Physics | Mathematical Physics | Condensed Matter Physics",3,9405,53310.5
57212537459,de Menezes Mota M.F.,Universidade Estadual de Campinas,Campinas,Tie: Medicine and Health | Social Sciences,Medicine and Health | Social Sciences,Medicine (miscellaneous) | Education,1,8659,0.0
57212546444,Garcia T.R.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Energy Engineering and Power Technology | Electrical and Electronic Engineering | Engineering (all),2,5541,0.0
57212548188,Gupta N.,Oakland University,Rochester,Computer Science,Computer Science,Software,1,6614,0.0
57212553752,Machado N.M.d.S.,Ministério da Saúde,"Brasília, DF",Tie: Biology | Medicine and Health,Biology | Medicine and Health,Parasitology | Microbiology (medical) | Infectious Diseases,1,24721,0.0
57212554233,Drizlionoks E.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Gastroenterology,1,7045,0.0
57212557367,Chaudhary V.,Universidade Estadual de Campinas,Campinas,Economics and Business,Physics | Economics and Business | Undefined,"Physics and Astronomy (all) | Business and International Management | Safety Research | Economics, Econometrics and Finance (all)",2,3428,35542.0
57212585521,Romano A.V.C.,Universidade Federal de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Hematology | Cardiology and Cardiovascular Medicine,1,8659,0.0
57212590380,Freguglia V.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Computer Science,"Statistics and Probability | Statistics, Probability and Uncertainty | Software | Theoretical Computer Science | Computational Theory and Mathematics",2,15185,0.0
57212592798,Martins F.C.,Universidade Estadual de Londrina,Londrina,Engineering,Engineering,Electrical and Electronic Engineering,1,6614,0.0
57212607514,Amicizia B.,Alma Mater Studiorum Università di Bologna,Bologna,Tie: Computer Science | Mathematics and Statistics,Computer Science | Mathematics and Statistics | Engineering,Computer Science (miscellaneous) | Mathematics (all) | Engineering (miscellaneous),1,9405,0.0
57212608352,da Costa C.H.S.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology | Physics | Computer Science,"Physical and Theoretical Chemistry | Surfaces, Coatings and Films | Materials Chemistry | Catalysis | Molecular Biology | Spectroscopy | Computer Science Applications | Organic Chemistry | Inorganic Chemistry",2,5259,9040.385861399845
57212609410,Colombini I.,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Economics and Business,Economics and Business | Philosophy and Humanities,Economics and Econometrics | Philosophy,2,11199,0.5
57212610783,de Oliveira Coser L.,Universidade Estadual de Campinas,Campinas,Biology,Biology,Cellular and Molecular Neuroscience,2,24491,0.0
57212611089,Sampaio U.M.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology,Chemistry (all) | Chemical Engineering (all) | Engineering (all) | Food Science,2,415,34992.09772521465
57212612073,Garcia M.N.,Instituto Nacional de Pesquisas Da Amazonia,Manaus,Biology,Biology | Geosciences,"Global and Planetary Change | Ecology, Evolution, Behavior and Systematics | Ecology",1,23597,0.0
57212620298,Bragagnolo F.S.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Biology | Engineering | Geosciences | Physics,"Food Science | Chemistry (all) | Environmental Chemistry | Analytical Chemistry | Applied Microbiology and Biotechnology | Chemical Engineering (all) | Renewable Energy, Sustainability and the Environment | Industrial and Manufacturing Engineering | Catalysis | Environmental Science (all) | Physical and Theoretical Chemistry | Biochemistry | Spectroscopy",6,11067,42187.48609291855
57212650103,Matias F.,Universidade de São Paulo,Sao Paulo,Biology,Biology,Agronomy and Crop Science | Genetics | Plant Science,1,9320,0.0
57212676648,Torres L.A.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics,Algebra and Number Theory,1,22777,0.0
57212702190,Ghidini C.T.L.S.,Universidade Estadual de Campinas,Campinas,Economics and Business,Economics and Business | Undefined | Computer Science | Mathematics and Statistics,Management Science and Operations Research | Modeling and Simulation | Discrete Mathematics and Combinatorics | Information Systems and Management | Business and International Management | Computer Science Applications | Strategy and Management | Management of Technology and Innovation,3,2350,13568.844571365897
