author_id:ID(Author),author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count:int,:LABEL
6506918976,Niche C.J.,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all) | Mathematics (miscellaneous),2,Author
6506923039,Signorini I.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities | Social Sciences | Arts,Linguistics and Language | Language and Linguistics | Sociology and Political Science | Philosophy | History and Philosophy of Science | Education | Arts and Humanities (miscellaneous) | Social Sciences (miscellaneous) | Anthropology,5,Author
6506937354,Cury N.M.,Centro Infantil Boldrini,Campinas,Tie: Biology | Medicine and Health,Biology | Medicine and Health,Genetics | Genetics (clinical),1,Author
6506938864,Ceolim M.F.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Medicine (all) | Gerontology,2,Author
6506956761,Dias Z.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Biology | Mathematics and Statistics | Engineering | Other/Unclassified | Chemistry | Undefined | Medicine and Health | Economics and Business | Physics,"Computer Science (all) | Theoretical Computer Science | Molecular Biology | Computer Science Applications | Applied Mathematics | Computational Theory and Mathematics | Computer Vision and Pattern Recognition | Biochemistry | Genetics | Structural Biology | Control and Optimization | Computational Mathematics | Software | Media Technology | Biotechnology | Signal Processing | Mathematics (all) | Safety, Risk, Reliability and Quality | Computer Networks and Communications | Artificial Intelligence | Discrete Mathematics and Combinatorics | Engineering (all) | Electrical and Electronic Engineering | Computer Graphics and Computer-Aided Design | Human-Computer Interaction | Modeling and Simulation | Multidisciplinary | Decision Sciences (miscellaneous) | Numerical Analysis | Hardware and Architecture | Biomedical Engineering | Health Informatics | Business and International Management | Strategy and Management | Management Science and Operations Research | Management of Technology and Innovation | Catalysis | Spectroscopy | Physical and Theoretical Chemistry | Organic Chemistry | Inorganic Chemistry | Materials Science (all)",46,Author
6506967841,Demarzo M.,Universidade Federal de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health | Biology,"Molecular Medicine | Biochemistry, Genetics and Molecular Biology (miscellaneous) | Public Health, Environmental and Occupational Health | Psychiatry and Mental Health",1,Author
6506978724,Marzetti E.,"Università Cattolica del Sacro Cuore, Campus di Roma",Rome,Medicine and Health,Medicine and Health | Social Sciences | Biology | Chemistry,Aging | Health (social science) | Gerontology | Geriatrics and Gerontology | Biochemistry | Molecular Biology | Genetics | Endocrinology | Cell Biology,2,Author
6506995592,Pagan C.J.B.,Universidade Estadual de Campinas,Campinas,Physics,Physics | Engineering | Computer Science | Geosciences,"Electrical and Electronic Engineering | Electronic, Optical and Magnetic Materials | Instrumentation | Artificial Intelligence | Atomic and Molecular Physics, and Optics | Computer Networks and Communications | Computer Science Applications | Computer Vision and Pattern Recognition | Mechanical Engineering | Astronomy and Astrophysics | Space and Planetary Science | Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Signal Processing | Safety, Risk, Reliability and Quality | Computational Mathematics | Radiation | Nuclear and High Energy Physics | Condensed Matter Physics",6,Author
6507004945,Dias Filho A.C.,Hospital de Base do Distrito Federal,Brasilia,Medicine and Health,Medicine and Health,Medicine (all) | Obstetrics and Gynecology,2,Author
6507019802,Alqallaf F.,Kuwait University,Kuwait City,Mathematics and Statistics,Mathematics and Statistics,"Statistics and Probability | Statistics, Probability and Uncertainty | Applied Mathematics",1,Author
6507031044,Ceccato V.,The Royal Institute of Technology (KTH),Stockholm,Social Sciences,Social Sciences | Economics and Business | Geosciences | Undefined | Engineering | Medicine and Health,"Law | Geography, Planning and Development | Earth-Surface Processes | Economics, Econometrics and Finance (miscellaneous) | Transportation | Sociology and Political Science | Safety Research | Political Science and International Relations | Management Science and Operations Research | Pathology and Forensic Medicine | Psychology (miscellaneous)",5,Author
6507043491,Purgatto E.,Universidade de São Paulo,Sao Paulo,Biology,Biology,Agronomy and Crop Science | Plant Science,1,Author
6507056520,Tfouni S.A.V.,Instituto de Tecnologia de Alimentos,Campinas,Biology,Biology | Chemistry | Engineering,Biotechnology | Food Science,1,Author
6507059897,Brega J.R.F.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Computer Science,Computer Science,Theoretical Computer Science | Computer Science (all) | Software | Human-Computer Interaction | Computer Vision and Pattern Recognition | Computer Networks and Communications,2,Author
6507063353,Manzolli J.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Arts | Other/Unclassified | Medicine and Health | Social Sciences | Philosophy and Humanities,Music | Computer Networks and Communications | Software | Media Technology | Human-Computer Interaction | Computer Vision and Pattern Recognition | Computer Science Applications | Theoretical Computer Science | Computer Science (all) | Psychiatric Mental Health | Anthropology | Arts and Humanities (miscellaneous) | Complementary and Alternative Medicine,16,Author
6507064504,Keyzers R.,Victoria University of Wellington,Wellington,Tie: Biology | Chemistry | Medicine and Health,Chemistry | Engineering | Biology | Medicine and Health,Food Science | Toxicology,1,Author
6507065338,Corrêa Filho H.R.,Escola Superior de Ciências da Saúde (ESCS),Brasilia,Undefined,Undefined,Multidisciplinary,1,Author
6507065531,Collares C.F.,"Faculty of Health, Medicine and Life Sciences",Maastricht,Medicine and Health,Medicine and Health,Psychology (all),1,Author
6507070948,Davide L.C.,Universidade Federal de Lavras,Lavras,Medicine and Health,Medicine and Health | Biology,Histology | Genetics | Genetics (clinical),1,Author
6507077482,Shaska T.,Oakland University,Rochester,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),1,Author
6507085553,Minguini N.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Ophthalmology,2,Author
6507092062,Tanasković D.,University of Belgrade,Belgrade,Physics,Physics | Engineering,"Electronic, Optical and Magnetic Materials | Condensed Matter Physics",1,Author
6507106119,Sinnecker P.,Universidade Federal de São Paulo,Sao Paulo,Chemistry,Chemistry | Engineering | Biology,Food Science | Organic Chemistry,1,Author
6507119369,Pazoto A.F.,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all) | Applied Mathematics,2,Author
6507121325,Paschoal I.A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Medicine (all) | Immunology and Allergy | Hematology | Public Health, Environmental and Occupational Health | Pulmonary and Respiratory Medicine",5,Author
6507123949,Dabic M.,"University of Zagreb, Faculty of Economics and Business",Zagreb,Economics and Business,Economics and Business,Strategy and Management | Management of Technology and Innovation,1,Author
6507128478,Yugar-Toledo J.C.,Faculdade de Medicina de São José do Rio Preto,Sao Jose do Rio Preto,Medicine and Health,Medicine and Health,Cardiology and Cardiovascular Medicine | Internal Medicine,3,Author
6507133000,Soderquist I.,Saab AB,Stockholm,Engineering,Engineering | Computer Science,Computer Science (all) | Materials Science (all) | Engineering (all) | Electrical and Electronic Engineering,1,Author
6507134518,Sznelwar L.I.,Universidade de São Paulo,Sao Paulo,Engineering,Engineering | Other/Unclassified | Social Sciences | Computer Science | Geosciences | Economics and Business,"Human Factors and Ergonomics | Education | Software | Control and Systems Engineering | Theoretical Computer Science | Information Systems | Artificial Intelligence | Electrical and Electronic Engineering | Renewable Energy, Sustainability and the Environment | Environmental Science (all) | Strategy and Management | Industrial and Manufacturing Engineering",3,Author
6507151595,Tomasgard A.,Norges Teknisk-Naturvitenskapelige Universitet,Trondheim,Mathematics and Statistics,Mathematics and Statistics,Applied Mathematics,1,Author
6507156426,Blokesch M.,École Polytechnique Fédérale de Lausanne,Lausanne,Medicine and Health,Medicine and Health,Medicine (all),1,Author
6507157339,Gilli S.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Hematology,1,Author
6507160598,Aidar M.,IPA – Instituto de Pesquisas Ambientais,Sao Paulo,Geosciences,Geosciences,Environmental Science (miscellaneous) | Earth and Planetary Sciences (miscellaneous),1,Author
6507170730,de Lazaro S.R.,Universidade Estadual de Ponta Grossa,Ponta Grossa,Engineering,Engineering | Chemistry | Physics | Computer Science,"Chemistry (all) | Mechanics of Materials | Materials Science (all) | Catalysis | Materials Chemistry | Surfaces, Coatings and Films | Mechanical Engineering | Condensed Matter Physics | Computer Science (all) | Physics and Astronomy (all) | Computational Mathematics",4,Author
6507171790,Ercole G.,Universidade Federal de Minas Gerais,Belo Horizonte,Mathematics and Statistics,Mathematics and Statistics,Mathematics (miscellaneous) | Applied Mathematics,1,Author
6507178750,Ghilardi R.P.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Biology,Biology | Geosciences,"Ecology, Evolution, Behavior and Systematics | Paleontology",1,Author
6507183886,Vidussi S.,"University of California, Riverside",Riverside,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),2,Author
6507189055,Bellomo-Brandão M.A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Gastroenterology | Medicine (all) | Neuroscience (all) | Endocrinology, Diabetes and Metabolism | Nutrition and Dietetics | Endocrinology | Pediatrics, Perinatology and Child Health",6,Author
6507198930,Gil-da-Silva-Lopes V.L.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,Genetics (clinical) | Pharmacology (medical) | Genetics | Oral Surgery | Otorhinolaryngology | Molecular Biology,6,Author
6507213163,de Oliveira Santos A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Endocrinology, Diabetes and Metabolism | Endocrinology",1,Author
6507224997,Alves-Filho J.C.,Universidade de São Paulo,Sao Paulo,Tie: Biology | Medicine and Health,Medicine and Health | Biology,Medicine (all) | Immunology and Microbiology (all),1,Author
6507230605,Staedler Y.M.,Universität Wien,Vienna,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Genetics | Plant Science",1,Author
6507247255,Mancera P.F.A.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Mathematics and Statistics,Mathematics and Statistics | Physics | Biology | Computer Science,Applied Mathematics | Statistical and Nonlinear Physics | Mathematics (all) | Mathematical Physics | Physics and Astronomy (all) | Ecology | Agricultural and Biological Sciences (miscellaneous) | Computational Mathematics | Modeling and Simulation | Numerical Analysis,3,Author
6507251751,Chibeni S.S.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,Philosophy,2,Author
6507254654,Quintanilha J.A.,Universidade de São Paulo,Sao Paulo,Economics and Business,Geosciences | Economics and Business | Engineering,Earth and Planetary Sciences (all) | Engineering (all) | Strategy and Management | Management of Technology and Innovation,2,Author
6507272681,Quoos L.,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Tie: Computer Science | Mathematics and Statistics,Computer Science | Mathematics and Statistics,Theoretical Computer Science | Computer Science Applications | Discrete Mathematics and Combinatorics | Applied Mathematics,1,Author
6507278254,Ruschel R.C.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Undefined,Civil and Structural Engineering | Multidisciplinary,3,Author
6507279000,Spillner E.,Aarhus Universitet,Aarhus,Medicine and Health,Medicine and Health | Biology,Immunology and Allergy | Infectious Diseases,1,Author
6507282718,Teixeira Tarley C.R.,Universidade Estadual de Londrina,Londrina,Chemistry,Chemistry | Engineering | Biology | Medicine and Health | Physics | Geosciences,"Analytical Chemistry | Food Science | Chemistry (all) | Biochemistry | Clinical Biochemistry | Electrochemistry | Chemical Engineering (all) | Engineering (all) | Materials Science (all) | Filtration and Separation | Biochemistry, Genetics and Molecular Biology (all) | Environmental Science (all) | Materials Chemistry | Spectroscopy | Biochemistry (medical) | Organic Chemistry | Biotechnology | Biomedical Engineering | Instrumentation | Engineering (miscellaneous) | Condensed Matter Physics | Energy Engineering and Power Technology | Electrical and Electronic Engineering | Ceramics and Composites | Environmental Chemistry | Polymers and Plastics",26,Author
6507290383,Schevenels M.,Faculteit Ingenieurswetenschappen,Leuven,Engineering,Engineering | Geosciences,"Environmental Engineering | Civil and Structural Engineering | Geography, Planning and Development | Building and Construction",1,Author
6507290817,Mistro J.C.,Instituto Agronomico de Campinas,Campinas,Biology,Biology,Agronomy and Crop Science | Genetics | Plant Science | Horticulture,1,Author
6507299573,Chocron O.,Institut de Recherche Dupuy de Lôme (IRDL),Lorient,Engineering,Engineering | Geosciences,Civil and Structural Engineering | Water Science and Technology | Ocean Engineering | Control and Systems Engineering | Electrical and Electronic Engineering,2,Author
6507305451,Morari E.C.,Universidade Estadual de Roraima,Caracarai,Medicine and Health,Medicine and Health,Medicine (all),1,Author
6507310582,Chaim E.A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Dermatology | Neurology (clinical) | Urology | Medicine (all),4,Author
6507312882,Fuertes-Miquel V.S.,Universitat Politècnica de València,Valencia,Geosciences,Geosciences | Chemistry | Biology,"Geography, Planning and Development | Biochemistry | Aquatic Science | Water Science and Technology",1,Author
6507319331,D'Souza-Li L.,Harvard University,Cambridge,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health",1,Author
6507321323,Spisso B.F.,Fundacao Oswaldo Cruz,Rio de Janeiro,Tie: Biology | Chemistry,Chemistry | Engineering | Biology | Medicine and Health,"Food Science | Toxicology | Public Health, Environmental and Occupational Health",2,Author
6507323221,BUSCARDO E.,National Research Institute for Amazonia,Manaus,Geosciences,Geosciences | Biology,Soil Science | Environmental Science (all) | Earth and Planetary Sciences (all),2,Author
6507327267,Grismado C.J.,Museo Argentino de Ciencias Naturales Bernardino Rivadavia,Buenos Aires,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Animal Science and Zoology",1,Author
6507328417,Malavazi I.,Universidade Federal de São Carlos,Sao Carlos,Biology,Biology,Microbiology | Virology,1,Author
6507330082,Dobrowolny H.,Otto-von-Guericke-Universität Magdeburg,Magdeburg,Medicine and Health,Medicine and Health,Psychiatry and Mental Health,1,Author
6507332052,Olavo G.,Programa de Pós-Graduação em Modelagem em Ciências da Terra e do Ambiente,"Feira de Santana, Bahia",Geosciences,Geosciences | Computer Science,"Geography, Planning and Development | Environmental Science (all) | Geophysics | Earth-Surface Processes | Computers in Earth Sciences | Atmospheric Science",1,Author
6507335779,Bernardo W.M.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health | Chemistry | Biology,"Endocrinology, Diabetes and Metabolism | Biochemistry | Endocrinology | Clinical Biochemistry | Biochemistry (medical)",2,Author
6507344083,Campestrini L.,Universidade Federal do Rio Grande do Sul,Porto Alegre,Engineering,Engineering | Computer Science,Control and Systems Engineering | Energy Engineering and Power Technology | Computer Science Applications | Electrical and Electronic Engineering,1,Author
6507345708,Etges A.,Universidade Federal de Pelotas,Pelotas,Medicine and Health,Medicine and Health,Otorhinolaryngology | Dentistry (all),1,Author
6507352230,Bavastri C.A.,Universidade Federal do Parana,Curitiba,Engineering,Engineering | Biology | Computer Science,Bioengineering | Mechanics of Materials | Mechanical Engineering | Computer Science Applications,1,Author
6507353478,de Freitas Mansano V.,Instituto De Pesquisas Jardim Botanico Do Rio De Janerio,Rio de Janeiro,Biology,Biology,"Plant Science | Ecology, Evolution, Behavior and Systematics | Horticulture",9,Author
6507357025,Luzo Â.C.M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology | Chemistry | Engineering,Medicine (all) | Immunology and Microbiology (all) | Chemical Engineering (all) | Physical and Theoretical Chemistry | Polymers and Plastics | Hematology,4,Author
6507357662,Jegede P.O.,Obafemi Awolowo University,Ife,Tie: Mathematics and Statistics | Medicine and Health | Social Sciences,Mathematics and Statistics | Social Sciences | Medicine and Health,Mathematics (all) | Social Sciences (all) | Psychology (all),1,Author
6507360542,Lofrano R.C.Z.,Universidade Federal de Sao Joao del-Rei,Sao Joao del Rei,Undefined,Undefined,Multidisciplinary,1,Author
6507364562,Assis K.D.R.,Universidade Federal da Bahia,Salvador,Computer Science,Computer Science | Engineering,Electrical and Electronic Engineering | Computer Networks and Communications | Hardware and Architecture,2,Author
6507366321,Szpigel S.,Universidade Presbiteriana Mackenzie,Sao Paulo,Physics,Physics,Physics and Astronomy (all),2,Author
6507403122,de Sordi M.R.L.,Universidade Estadual de Campinas,Campinas,Tie: Medicine and Health | Social Sciences | Undefined,Social Sciences | Undefined | Medicine and Health,Education | Multidisciplinary | Nursing (all),3,Author
6507409955,Negreiros C.J.C.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Other/Unclassified,"Analysis | Statistics and Probability | Geometry and Topology | Statistics, Probability and Uncertainty",1,Author
6507412675,De Fraga C.N.,Instituto De Pesquisas Jardim Botanico Do Rio De Janerio,Rio de Janeiro,Biology,Biology | Geosciences,"Ecology, Evolution, Behavior and Systematics | Plant Science | Aquatic Science | Animal Science and Zoology | Agricultural and Biological Sciences (miscellaneous) | Insect Science | Paleontology | Genetics",2,Author
6507414619,Menegat R.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Earth and Planetary Sciences (all),1,Author
6507423267,Miot H.A.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Medicine and Health,Medicine and Health,Dermatology,1,Author
6507441195,Couto O.D.D.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Biology | Chemistry | Physics,Bioengineering | Chemistry (all) | Materials Science (all) | Condensed Matter Physics | Mechanical Engineering,1,Author
6507443972,Narodowski M.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences,Education,1,Author
6507448472,Lindoso J.A.L.,Universidade de São Paulo,Sao Paulo,Biology,Biology | Medicine and Health,Parasitology | Veterinary (miscellaneous) | Insect Science | Infectious Diseases,1,Author
6507454814,Funari P.P.A.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities | Arts | Social Sciences | Undefined,History | Social Sciences (all) | Arts and Humanities (all) | Conservation | Archeology (arts and humanities) | Architecture | Visual Arts and Performing Arts | Archeology,4,Author
6507462002,Zuniga Y.R.C.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Aerospace Engineering | Electrical and Electronic Engineering,1,Author
6507467004,Laface A.,Universidad de Concepcion,Concepcion,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),1,Author
6507472725,Bracht L.,Universidade Estadual de Maringá,Maringa,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,Author
6507498358,Mysorekar I.U.,Baylor College of Medicine,Houston,Medicine and Health,Medicine and Health,Immunology and Allergy | Immunology | Reproductive Medicine | Obstetrics and Gynecology,1,Author
6507516780,Pavin E.J.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Internal Medicine | Endocrinology, Diabetes and Metabolism | Endocrinology | Medicine (miscellaneous) | Public Health, Environmental and Occupational Health | Medicine (all)",3,Author
6507520729,Vaz-De-mello F.Z.,Instituto Nacional de Pesquisas Da Amazonia,Manaus,Biology,Biology | Geosciences,"Ecology, Evolution, Behavior and Systematics | Animal Science and Zoology | Aquatic Science | Agricultural and Biological Sciences (miscellaneous) | Plant Science | Insect Science | Paleontology",3,Author
6507523963,Prudente A.L.C.,Museu Paraense Emilio Goeldi,Belem,Undefined,Undefined,Multidisciplinary,1,Author
6507537895,Batocchio A.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering,Information Systems | Computer Networks and Communications | Information Systems and Management | Computer Science (all) | Materials Science (all) | Engineering (all),3,Author
6507539222,Sgarbi J.A.,Faculdade de Medicina de Marília,Marilia,Medicine and Health,Medicine and Health,"Endocrinology, Diabetes and Metabolism",1,Author
6507550325,Sakuragui C.M.,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Plant Science",1,Author
6507552141,Polanczyk G.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health | Clinical Psychology | Psychiatry and Mental Health",1,Author
6507552484,Kharmandayan P.,National Institute of Biofabrication,Campinas,Engineering,Medicine and Health | Engineering,Surgery | Engineering (all) | Materials Science (all),2,Author
6507566707,Iguti A.M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Public Health, Environmental and Occupational Health",1,Author
6507567077,Al-Hinnawi A.R.,Isra University,Amman,Computer Science,Computer Science,Human-Computer Interaction | Computer Networks and Communications,1,Author
6507569156,Stampa C.S.,Universidade Federal Fluminense,Niteroi,Undefined,Undefined,Multidisciplinary,1,Author
6507574615,Champi A.,Universidade Federal do ABC,Santo Andre,Engineering,Engineering,Materials Science (all),1,Author
6507580888,Kurzynski P.,Uniwersytet im. Adama Mickiewicza w Poznaniu,Poznan,Physics,Physics,Physics and Astronomy (all),1,Author
6507584540,Biloti R.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Geosciences | Social Sciences | Undefined,Information Systems | Computers in Earth Sciences | Communication | Library and Information Sciences,2,Author
6507596032,Colugnati F.A.B.,Universidade Federal de Juiz de Fora,Juiz de Fora,Economics and Business,Economics and Business | Social Sciences | Undefined | Computer Science | Mathematics and Statistics | Engineering | Geosciences,"Computer Science Applications | Management Science and Operations Research | Applied Mathematics | Modeling and Simulation | Statistics and Probability | Public Administration | Social Sciences (all) | Library and Information Sciences | Strategy and Management | Management of Technology and Innovation | Business, Management and Accounting (all) | Business and International Management | Accounting | Engineering (all) | Geography, Planning and Development | Management, Monitoring, Policy and Law | Communication",8,Author
6507597638,Anunciação C.E.,Universidade Federal de Goiás,Goiania,Geosciences,Geosciences | Biology,Soil Science | Earth-Surface Processes,1,Author
6507597686,Campanha G.A.d.C.,Universidade de São Paulo,Sao Paulo,Geosciences,Geosciences,Geology | Earth-Surface Processes,1,Author
6507605004,Ximenes V.F.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Chemistry,Chemistry | Physics | Engineering | Medicine and Health | Biology,Chemistry (all) | Chemical Engineering (all) | Catalysis | Analytical Chemistry | Pharmacology | Drug Discovery | Spectroscopy | Organic Chemistry | Radiation | Biochemistry | Physical and Theoretical Chemistry | Physics and Astronomy (all),6,Author
6507610018,Surmas R.,Petrobras,Rio de Janeiro,Geosciences,Geosciences,Geology | Stratigraphy,1,Author
6507614932,de Rezende K.A.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Other/Unclassified | Computer Science,"Applied Mathematics | Mathematics (all) | Analysis | Statistics, Probability and Uncertainty | Computational Theory and Mathematics | Geometry and Topology",7,Author
6507620773,Baeten V.,Wallon Agricultural Research Centre,Gembloux,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,Author
6507638077,Angerami R.N.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology | Social Sciences,Infectious Diseases | Microbiology (medical) | Parasitology | Medicine (all) | Social Sciences (all) | Nursing (all) | Microbiology,7,Author
6507640953,De Paiva Guimarães M.,Universidade Federal de São Paulo,Sao Paulo,Computer Science,Computer Science | Other/Unclassified,Computer Networks and Communications | Software | Human-Computer Interaction | Computer Vision and Pattern Recognition | Information Systems | Media Technology | Hardware and Architecture,4,Author
6507655813,Martínez-Huitle C.A.,Universidade Federal do Rio Grande do Norte,Natal,Tie: Chemistry | Geosciences | Medicine and Health,Geosciences | Chemistry | Medicine and Health | Engineering,"Environmental Engineering | Environmental Chemistry | Chemistry (all) | Pollution | Public Health, Environmental and Occupational Health | Health, Toxicology and Mutagenesis",1,Author
6507656894,Facanali R.,Universidade Estadual de Campinas,Campinas,Biology,Biology,"Biochemistry, Genetics and Molecular Biology (all)",1,Author
6507657784,de Ávila F.A.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Medicine and Health,Medicine and Health | Biology,"Epidemiology | Immunology and Microbiology (all) | Veterinary (all) | Public Health, Environmental and Occupational Health | Infectious Diseases",1,Author
6507667633,Marchesan I.Q.,CEFAC Health and Education,Sao Paulo,Medicine and Health,Medicine and Health,Otorhinolaryngology,1,Author
6507688905,Fileti E.E.,Universidade Federal de São Paulo,Sao Paulo,Tie: Chemistry | Physics,Physics | Chemistry,Physics and Astronomy (all) | Physical and Theoretical Chemistry,1,Author
6507691907,Vieira de Melo S.A.B.,Universidade Federal da Bahia,Salvador,Engineering,Engineering | Geosciences | Undefined,"Renewable Energy, Sustainability and the Environment | Energy Engineering and Power Technology | Energy (miscellaneous) | Geotechnical Engineering and Engineering Geology",1,Author
6507712439,Alberici L.C.,Universidade de São Paulo,Sao Paulo,Biology,Biology | Chemistry | Medicine and Health,Biochemistry | Physiology | Molecular Biology | Clinical Biochemistry | Cell Biology,1,Author
6507712707,Carvajal X.,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Mathematics and Statistics,Mathematics and Statistics | Other/Unclassified | Computer Science | Physics,Applied Mathematics | Analysis | Mathematics (all) | Numerical Analysis | Computational Mathematics | Physics and Astronomy (all),4,Author
6507713214,Turato E.R.,Universidade Estadual de Campinas,Campinas,Social Sciences,Medicine and Health | Arts | Philosophy and Humanities | Social Sciences,Medicine (miscellaneous) | Arts and Humanities (miscellaneous) | Health (social science) | Education | Communication,2,Author
6507716063,Lajos G.J.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Obstetrics and Gynecology | Surgery | Urology,2,Author
6507718206,Vitta F.A.,Universidade Estadual de Campinas,Campinas,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Plant Science | Agricultural and Biological Sciences (miscellaneous)",2,Author
6507733131,Godoy-Matos A.,Instituto Estadual de Diabetes e Endocrinologia Luiz Capriglione,Rio de Janeiro,Medicine and Health,Medicine and Health,Hepatology,1,Author
6507733942,Jafarzadeh K.,Tarbiat Modares University,Tehran,Chemistry,Chemistry | Engineering,Chemistry (all) | Chemical Engineering (all) | Materials Science (all),1,Author
6507737860,Iano Y.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Undefined | Engineering | Social Sciences | Economics and Business | Geosciences | Biology | Mathematics and Statistics | Medicine and Health | Arts | Philosophy and Humanities,"Computer Science (all) | Decision Sciences (all) | Artificial Intelligence | Computer Science Applications | Engineering (all) | Computer Networks and Communications | Electrical and Electronic Engineering | Instrumentation | Signal Processing | Economics, Econometrics and Finance (all) | Business, Management and Accounting (all) | Computational Theory and Mathematics | Control and Systems Engineering | Biochemistry, Genetics and Molecular Biology (all) | Energy (all) | Engineering (miscellaneous) | Industrial and Manufacturing Engineering | Social Sciences (all) | Information Systems | Human-Computer Interaction | Computer Vision and Pattern Recognition | Safety, Risk, Reliability and Quality | Safety Research | Political Science and International Relations | Health, Toxicology and Mutagenesis | Arts and Humanities (all) | Medicine (all) | Environmental Science (all) | Geography, Planning and Development | Environmental Science (miscellaneous) | Sociology and Political Science | Urban Studies | Renewable Energy, Sustainability and the Environment | Energy Engineering and Power Technology | Management, Monitoring, Policy and Law | Hardware and Architecture | Agricultural and Biological Sciences (all) | Software | Geotechnical Engineering and Engineering Geology | Education | Automotive Engineering | Transportation",70,Author
6507757902,Lhommeau M.,Université d’Angers,Angers,Engineering,Engineering | Computer Science,Control and Systems Engineering | Computer Science Applications | Electrical and Electronic Engineering,3,Author
6507766409,de Andrade Silva E.M.,Universidade Federal de Vicosa,Vicosa,Undefined,Undefined,Multidisciplinary,1,Author
6507776453,Podgaec S.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Reproductive Medicine | Obstetrics and Gynecology,1,Author
6507784284,Mazucheli J.,Universidade Estadual de Maringá,Maringa,Mathematics and Statistics,Mathematics and Statistics | Computer Science | Medicine and Health | Chemistry | Physics,"Statistics and Probability | Statistics, Probability and Uncertainty | Theoretical Computer Science | Software | Geometry and Topology | Applied Mathematics | Pharmacology | Pharmacology (medical) | Computer Science (miscellaneous) | Chemistry (miscellaneous) | Mathematics (all) | Physics and Astronomy (miscellaneous)",6,Author
