:START_ID(Author),:END_ID(Author),weight:int,:TYPE
57191126241,6507106119,1,COAUTHORED_WITH
57191156423,57255081400,1,COAUTHORED_WITH
57191156423,7006912075,5,COAUTHORED_WITH
57191156712,57192073087,3,COAUTHORED_WITH
57191156712,57196343089,1,COAUTHORED_WITH
57191156712,57207121382,1,COAUTHORED_WITH
57191156712,58909975900,1,COAUTHORED_WITH
57191156712,59395832200,1,COAUTHORED_WITH
57191156712,59476192500,1,COAUTHORED_WITH
57191156712,59714856000,1,COAUTHORED_WITH
57191156712,59715050100,1,COAUTHORED_WITH
57191156712,60006776700,1,COAUTHORED_WITH
57191160571,57215493884,1,COAUTHORED_WITH
57191160571,7004491139,1,COAUTHORED_WITH
57191160671,58294431100,1,COAUTHORED_WITH
57191163143,57740863100,1,COAUTHORED_WITH
57191163143,6508296785,1,COAUTHORED_WITH
57191170546,57193057258,1,COAUTHORED_WITH
57191170546,57196236221,1,COAUTHORED_WITH
57191170546,57196435376,1,COAUTHORED_WITH
57191187898,57666040500,1,COAUTHORED_WITH
57191188399,57214782793,1,COAUTHORED_WITH
57191188399,6602865649,1,COAUTHORED_WITH
57191188399,7005078185,1,COAUTHORED_WITH
57191188399,7006451130,1,COAUTHORED_WITH
57191189781,58510258300,1,COAUTHORED_WITH
57191189781,59007138400,1,COAUTHORED_WITH
57191189781,60212274000,1,COAUTHORED_WITH
57191193090,6602283142,1,COAUTHORED_WITH
57191193090,7005844374,2,COAUTHORED_WITH
57191194325,59535600700,1,COAUTHORED_WITH
57191194325,7006451130,1,COAUTHORED_WITH
57191194325,8630987500,1,COAUTHORED_WITH
57191199442,57195305648,1,COAUTHORED_WITH
57191199442,7006771914,1,COAUTHORED_WITH
57191201903,7003810795,1,COAUTHORED_WITH
57191201903,7005952973,1,COAUTHORED_WITH
57191220763,57200700773,1,COAUTHORED_WITH
57191220763,57214189667,2,COAUTHORED_WITH
57191220763,59927333700,1,COAUTHORED_WITH
57191221462,57191895726,1,COAUTHORED_WITH
57191221462,9043105700,1,COAUTHORED_WITH
57191224687,57201527512,1,COAUTHORED_WITH
57191224687,57202471081,1,COAUTHORED_WITH
57191225809,57331210700,1,COAUTHORED_WITH
57191248307,6701436325,1,COAUTHORED_WITH
57191250144,57195681624,1,COAUTHORED_WITH
57191250144,7005938439,1,COAUTHORED_WITH
57191250687,57194470244,1,COAUTHORED_WITH
57191250687,57208437654,1,COAUTHORED_WITH
57191250687,57215018567,1,COAUTHORED_WITH
57191250687,57289768100,1,COAUTHORED_WITH
57191250687,57403671500,1,COAUTHORED_WITH
57191250687,6603070803,1,COAUTHORED_WITH
57191250687,7006012333,2,COAUTHORED_WITH
57191250687,7403298682,1,COAUTHORED_WITH
57191251077,57192815662,1,COAUTHORED_WITH
57191251077,59347359400,1,COAUTHORED_WITH
57191251849,6701681931,1,COAUTHORED_WITH
57191258859,57192199126,1,COAUTHORED_WITH
57191258859,7202606880,1,COAUTHORED_WITH
57191258859,7404608099,1,COAUTHORED_WITH
57191260489,57194027182,2,COAUTHORED_WITH
57191260489,6701718828,2,COAUTHORED_WITH
57191266289,57200598850,1,COAUTHORED_WITH
57191266289,57210725877,1,COAUTHORED_WITH
57191266289,6602633095,1,COAUTHORED_WITH
57191268752,57194182435,1,COAUTHORED_WITH
57191268752,57427671100,1,COAUTHORED_WITH
57191288611,6701916486,1,COAUTHORED_WITH
57191288611,8972484200,1,COAUTHORED_WITH
57191292737,57192104579,1,COAUTHORED_WITH
57191292737,57195923598,1,COAUTHORED_WITH
57191292737,9846781400,1,COAUTHORED_WITH
57191301877,57201858683,1,COAUTHORED_WITH
57191301877,6504395175,1,COAUTHORED_WITH
57191329099,57193411798,1,COAUTHORED_WITH
57191329099,59212836400,1,COAUTHORED_WITH
57191329099,7004531471,1,COAUTHORED_WITH
57191329099,8299640100,1,COAUTHORED_WITH
57191329099,8380852200,1,COAUTHORED_WITH
57191341038,57191878940,1,COAUTHORED_WITH
57191341038,6508249596,2,COAUTHORED_WITH
57191341038,6603017420,1,COAUTHORED_WITH
57191341038,7006668715,1,COAUTHORED_WITH
57191343877,57192073087,2,COAUTHORED_WITH
57191343877,57193131830,1,COAUTHORED_WITH
57191343877,57216274599,1,COAUTHORED_WITH
57191343877,57414508000,1,COAUTHORED_WITH
57191343877,8885787700,1,COAUTHORED_WITH
57191344418,57204425210,1,COAUTHORED_WITH
57191344418,57402476400,1,COAUTHORED_WITH
57191344418,57423670500,1,COAUTHORED_WITH
57191344418,57557409200,2,COAUTHORED_WITH
57191344418,57558186100,1,COAUTHORED_WITH
57191344418,57564496100,1,COAUTHORED_WITH
57191344418,57658700800,1,COAUTHORED_WITH
57191344418,57658700900,1,COAUTHORED_WITH
57191344418,57808789600,1,COAUTHORED_WITH
57191344418,58246381500,1,COAUTHORED_WITH
57191344418,58506954900,1,COAUTHORED_WITH
57191344418,58869978200,1,COAUTHORED_WITH
57191344418,58871403200,1,COAUTHORED_WITH
57191344418,59229259200,1,COAUTHORED_WITH
57191344418,59272743100,1,COAUTHORED_WITH
57191344418,60036418200,2,COAUTHORED_WITH
57191344418,60045664800,1,COAUTHORED_WITH
57191344418,60045873800,1,COAUTHORED_WITH
57191344418,60129632000,1,COAUTHORED_WITH
57191344418,60164964100,1,COAUTHORED_WITH
57191344418,60165520800,1,COAUTHORED_WITH
57191344418,60165655900,1,COAUTHORED_WITH
57191344418,6504775847,1,COAUTHORED_WITH
57191344418,6603967186,1,COAUTHORED_WITH
57191344418,7003449117,1,COAUTHORED_WITH
57191344418,7102795216,4,COAUTHORED_WITH
57191344661,57203634349,1,COAUTHORED_WITH
57191344661,57211562560,1,COAUTHORED_WITH
57191346292,57200685680,2,COAUTHORED_WITH
57191346292,6602138253,2,COAUTHORED_WITH
57191346292,6602947364,2,COAUTHORED_WITH
57191362976,57208107230,1,COAUTHORED_WITH
57191362976,57216881349,1,COAUTHORED_WITH
57191362976,57371016000,1,COAUTHORED_WITH
57191362976,8938922300,1,COAUTHORED_WITH
57191365913,57208107230,1,COAUTHORED_WITH
57191365913,57215152591,1,COAUTHORED_WITH
57191365913,57216881349,1,COAUTHORED_WITH
57191365913,8938922300,1,COAUTHORED_WITH
57191369925,57214171852,1,COAUTHORED_WITH
57191372855,6603288856,3,COAUTHORED_WITH
57191372855,7006612363,3,COAUTHORED_WITH
57191380271,57193411537,1,COAUTHORED_WITH
57191380271,57194164607,1,COAUTHORED_WITH
57191380271,57226316838,3,COAUTHORED_WITH
57191380271,58312170600,1,COAUTHORED_WITH
57191380271,59156149100,1,COAUTHORED_WITH
57191380271,59167974300,3,COAUTHORED_WITH
57191380271,59246205300,1,COAUTHORED_WITH
57191380271,59385558000,1,COAUTHORED_WITH
57191380271,60003384200,1,COAUTHORED_WITH
57191380271,60241758700,1,COAUTHORED_WITH
57191380271,6507788943,1,COAUTHORED_WITH
57191380271,6603036318,3,COAUTHORED_WITH
57191402881,57203860123,1,COAUTHORED_WITH
57191402881,7003626714,1,COAUTHORED_WITH
57191403346,6603790113,1,COAUTHORED_WITH
57191403346,7006020996,1,COAUTHORED_WITH
57191404329,6701418900,1,COAUTHORED_WITH
57191406562,57797221700,1,COAUTHORED_WITH
57191407936,57193947763,1,COAUTHORED_WITH
57191407936,57203333972,1,COAUTHORED_WITH
57191407936,57214184051,1,COAUTHORED_WITH
57191409706,57203776560,1,COAUTHORED_WITH
57191409706,6603911944,2,COAUTHORED_WITH
57191409706,7102210728,2,COAUTHORED_WITH
57191409706,7408065544,1,COAUTHORED_WITH
57191410688,57216490396,1,COAUTHORED_WITH
57191412178,59239581000,1,COAUTHORED_WITH
57191412178,6506422229,1,COAUTHORED_WITH
57191414045,57654566700,1,COAUTHORED_WITH
57191414961,57849746400,1,COAUTHORED_WITH
57191415162,6506956761,1,COAUTHORED_WITH
57191415170,57203867228,1,COAUTHORED_WITH
57191415170,59542585400,1,COAUTHORED_WITH
57191415170,7004297662,1,COAUTHORED_WITH
57191415170,7403252543,1,COAUTHORED_WITH
57191419718,58195733100,1,COAUTHORED_WITH
57191419818,57209166036,1,COAUTHORED_WITH
57191419818,57214676694,1,COAUTHORED_WITH
57191419818,7006912075,1,COAUTHORED_WITH
57191431045,58158309200,1,COAUTHORED_WITH
57191439732,57217724309,1,COAUTHORED_WITH
57191439732,7005579412,1,COAUTHORED_WITH
57191440019,57194647407,2,COAUTHORED_WITH
57191440019,57195414864,1,COAUTHORED_WITH
57191440019,57203924074,1,COAUTHORED_WITH
57191440019,57209860294,1,COAUTHORED_WITH
57191440019,57210591208,1,COAUTHORED_WITH
57191440019,57221972860,1,COAUTHORED_WITH
57191440019,57801801400,1,COAUTHORED_WITH
57191440019,57867607500,1,COAUTHORED_WITH
57191440019,58397505200,1,COAUTHORED_WITH
57191444165,57203784064,1,COAUTHORED_WITH
57191444165,57211636057,1,COAUTHORED_WITH
57191444165,7006899101,1,COAUTHORED_WITH
57191444165,7102266163,1,COAUTHORED_WITH
57191445065,57193268552,1,COAUTHORED_WITH
57191445065,57225197886,1,COAUTHORED_WITH
57191446076,57216351500,1,COAUTHORED_WITH
57191446190,57191538977,1,COAUTHORED_WITH
57191446190,57201294581,2,COAUTHORED_WITH
57191446190,57211630183,3,COAUTHORED_WITH
57191446190,57216585799,1,COAUTHORED_WITH
57191446190,57216588351,1,COAUTHORED_WITH
57191446190,57801703400,1,COAUTHORED_WITH
57191446190,57981545500,1,COAUTHORED_WITH
57191446190,57981870500,1,COAUTHORED_WITH
57191446190,58459700900,1,COAUTHORED_WITH
57191446190,58462091400,1,COAUTHORED_WITH
57191446190,6602589883,1,COAUTHORED_WITH
57191446190,6603079011,1,COAUTHORED_WITH
57191446190,8714404400,1,COAUTHORED_WITH
57191475155,57211255039,2,COAUTHORED_WITH
57191475155,58073116400,2,COAUTHORED_WITH
57191476074,57204565194,1,COAUTHORED_WITH
57191476074,57215933944,1,COAUTHORED_WITH
57191476074,57219254867,1,COAUTHORED_WITH
57191476074,6603584147,3,COAUTHORED_WITH
57191478244,57196122467,1,COAUTHORED_WITH
57191478244,6507092062,1,COAUTHORED_WITH
57191478244,6603744560,1,COAUTHORED_WITH
57191483656,57200960868,2,COAUTHORED_WITH
57191483656,57214932830,1,COAUTHORED_WITH
57191483656,57923867500,2,COAUTHORED_WITH
57191483656,57924661300,2,COAUTHORED_WITH
57191483656,57983395900,1,COAUTHORED_WITH
57191483656,59131357100,1,COAUTHORED_WITH
57191484003,57191621886,1,COAUTHORED_WITH
57191484139,57195065451,1,COAUTHORED_WITH
57191486376,57218256355,1,COAUTHORED_WITH
57191492308,57216279131,1,COAUTHORED_WITH
57191492308,7005231695,1,COAUTHORED_WITH
57191492900,57193451888,1,COAUTHORED_WITH
57191499838,57200672924,1,COAUTHORED_WITH
57191499838,57226523095,1,COAUTHORED_WITH
57191499838,57414199800,1,COAUTHORED_WITH
57191500103,57195377161,1,COAUTHORED_WITH
57191500103,57210577815,1,COAUTHORED_WITH
57191500103,57219852754,1,COAUTHORED_WITH
57191500103,58345149400,1,COAUTHORED_WITH
57191500103,6602179402,2,COAUTHORED_WITH
57191500588,57212460388,4,COAUTHORED_WITH
57191500588,57218602621,1,COAUTHORED_WITH
57191500588,57220013018,1,COAUTHORED_WITH
57191500588,57224158821,1,COAUTHORED_WITH
57191500588,57483042100,1,COAUTHORED_WITH
57191500588,59335475900,1,COAUTHORED_WITH
57191500588,6601964582,1,COAUTHORED_WITH
57191500588,6603070803,4,COAUTHORED_WITH
57191500588,6603551730,1,COAUTHORED_WITH
57191504877,57212026794,1,COAUTHORED_WITH
57191504877,9037312600,1,COAUTHORED_WITH
57191515472,60055865400,1,COAUTHORED_WITH
57191522889,6602324091,1,COAUTHORED_WITH
57191522889,6602428368,1,COAUTHORED_WITH
57191525813,6603104178,1,COAUTHORED_WITH
57191525813,9276345800,1,COAUTHORED_WITH
57191528582,57220048431,1,COAUTHORED_WITH
57191528582,7103026228,1,COAUTHORED_WITH
57191528582,8986512100,1,COAUTHORED_WITH
57191537637,57210164046,1,COAUTHORED_WITH
57191537637,59185036500,1,COAUTHORED_WITH
57191538847,57200310295,1,COAUTHORED_WITH
57191538847,58122042100,1,COAUTHORED_WITH
57191538977,57211630183,1,COAUTHORED_WITH
57191557302,57197861074,1,COAUTHORED_WITH
57191557302,57202319866,1,COAUTHORED_WITH
57191557302,58299406400,5,COAUTHORED_WITH
57191557302,59995924300,1,COAUTHORED_WITH
57191557302,7101893707,1,COAUTHORED_WITH
57191577415,57220921306,1,COAUTHORED_WITH
57191577415,57225385152,1,COAUTHORED_WITH
57191580881,57220926620,1,COAUTHORED_WITH
57191582757,57195807828,2,COAUTHORED_WITH
57191582757,57210174703,1,COAUTHORED_WITH
57191582757,57216780448,1,COAUTHORED_WITH
57191582757,58331966900,2,COAUTHORED_WITH
57191582757,59454512000,1,COAUTHORED_WITH
57191582757,7102879500,1,COAUTHORED_WITH
57191584418,57224585303,2,COAUTHORED_WITH
57191584418,58192215200,2,COAUTHORED_WITH
57191585890,57247320400,1,COAUTHORED_WITH
57191585890,59697433600,1,COAUTHORED_WITH
57191585890,59942224700,1,COAUTHORED_WITH
57191585890,59942377900,1,COAUTHORED_WITH
57191593481,57194525020,2,COAUTHORED_WITH
57191593481,57220011981,1,COAUTHORED_WITH
57191593481,58505831600,1,COAUTHORED_WITH
57191601241,57199015415,1,COAUTHORED_WITH
57191601241,57208021678,1,COAUTHORED_WITH
57191601241,58331966900,1,COAUTHORED_WITH
57191601241,7102879500,1,COAUTHORED_WITH
57191602199,59867449300,1,COAUTHORED_WITH
57191602199,6506160194,1,COAUTHORED_WITH
57191602199,6506576334,1,COAUTHORED_WITH
57191604670,57196317229,8,COAUTHORED_WITH
57191604670,57200525793,1,COAUTHORED_WITH
57191604670,57202468528,1,COAUTHORED_WITH
57191604670,57204162884,1,COAUTHORED_WITH
57191604670,57206035539,2,COAUTHORED_WITH
57191604670,57209767921,1,COAUTHORED_WITH
57191604670,57214186473,1,COAUTHORED_WITH
57191604670,57215102534,1,COAUTHORED_WITH
57191604670,57215150280,1,COAUTHORED_WITH
57191604670,57217281194,1,COAUTHORED_WITH
57191604670,57218449304,9,COAUTHORED_WITH
57191604670,57278092500,1,COAUTHORED_WITH
57191604670,58321378900,1,COAUTHORED_WITH
57191604670,58891101400,1,COAUTHORED_WITH
57191604670,59672626500,2,COAUTHORED_WITH
57191604670,59946659700,1,COAUTHORED_WITH
57191604670,60198468100,1,COAUTHORED_WITH
57191604670,60261306800,2,COAUTHORED_WITH
57191604670,6603593429,1,COAUTHORED_WITH
57191604670,6604014338,2,COAUTHORED_WITH
57191604670,7101977934,1,COAUTHORED_WITH
57191604670,8982302600,3,COAUTHORED_WITH
57191604670,9434347500,2,COAUTHORED_WITH
57191605344,57200410908,1,COAUTHORED_WITH
57191605344,57819337000,1,COAUTHORED_WITH
57191605344,60402600900,1,COAUTHORED_WITH
57191605344,60407413800,1,COAUTHORED_WITH
57191605344,7006020996,1,COAUTHORED_WITH
57191605344,8299640100,1,COAUTHORED_WITH
57191609928,6602092602,1,COAUTHORED_WITH
57191609928,7006683766,2,COAUTHORED_WITH
57191616804,57486334700,1,COAUTHORED_WITH
57191616804,59499426200,1,COAUTHORED_WITH
57191621886,57212027554,1,COAUTHORED_WITH
57191621886,57214850165,1,COAUTHORED_WITH
57191621886,57219845650,1,COAUTHORED_WITH
57191621886,57226165089,2,COAUTHORED_WITH
57191621886,57226695771,1,COAUTHORED_WITH
57191621886,59313752200,1,COAUTHORED_WITH
57191621886,60365194400,1,COAUTHORED_WITH
57191625394,57195289413,1,COAUTHORED_WITH
57191625394,6505901432,1,COAUTHORED_WITH
57191625394,7102685422,1,COAUTHORED_WITH
57191630779,58672374500,1,COAUTHORED_WITH
57191630779,58672374600,1,COAUTHORED_WITH
57191630779,6601969069,1,COAUTHORED_WITH
57191630779,8523850600,1,COAUTHORED_WITH
57191631664,57222271356,1,COAUTHORED_WITH
57191632365,57194265142,1,COAUTHORED_WITH
57191632365,7004401732,1,COAUTHORED_WITH
57191632365,7101965506,1,COAUTHORED_WITH
57191633013,57224615059,2,COAUTHORED_WITH
57191633013,57268368900,2,COAUTHORED_WITH
57191633013,58305511700,1,COAUTHORED_WITH
57191633013,59334310200,1,COAUTHORED_WITH
57191633013,8540875500,2,COAUTHORED_WITH
57191633322,57216404384,1,COAUTHORED_WITH
57191633322,59424124600,1,COAUTHORED_WITH
57191636885,57191959341,1,COAUTHORED_WITH
57191636885,57193708711,2,COAUTHORED_WITH
57191636885,57205580941,2,COAUTHORED_WITH
57191646372,6602993719,1,COAUTHORED_WITH
57191657872,57200421924,1,COAUTHORED_WITH
57191657872,6602679094,1,COAUTHORED_WITH
57191662401,57205073488,1,COAUTHORED_WITH
57191662401,59465691400,1,COAUTHORED_WITH
57191665610,59042936600,1,COAUTHORED_WITH
57191665610,59455126500,1,COAUTHORED_WITH
57191667670,57216459229,1,COAUTHORED_WITH
57191667670,57224728450,1,COAUTHORED_WITH
57191667670,57870641100,1,COAUTHORED_WITH
57191667670,59774902800,1,COAUTHORED_WITH
57191669716,57217487916,1,COAUTHORED_WITH
57191669716,57343633300,1,COAUTHORED_WITH
57191669716,57949857600,1,COAUTHORED_WITH
57191669716,57949950300,1,COAUTHORED_WITH
57191669716,58191557700,1,COAUTHORED_WITH
57191669716,7005330448,2,COAUTHORED_WITH
57191675846,57205461433,1,COAUTHORED_WITH
57191675846,57211715117,1,COAUTHORED_WITH
57191675846,7102266163,1,COAUTHORED_WITH
57191675846,7102759919,1,COAUTHORED_WITH
57191692420,57218120589,1,COAUTHORED_WITH
57191692420,57223859581,2,COAUTHORED_WITH
57191692420,57224859501,1,COAUTHORED_WITH
57191692420,57225099939,1,COAUTHORED_WITH
57191692420,57226292832,1,COAUTHORED_WITH
57191692420,57547553500,1,COAUTHORED_WITH
57191692420,57763579400,1,COAUTHORED_WITH
57191692420,57850517200,1,COAUTHORED_WITH
57191692420,58585896200,1,COAUTHORED_WITH
57191692420,59663001600,1,COAUTHORED_WITH
57191692420,7201455990,1,COAUTHORED_WITH
57191708331,57192073087,3,COAUTHORED_WITH
57191708331,57210815770,1,COAUTHORED_WITH
57191708331,57214884416,1,COAUTHORED_WITH
57191708331,58171147500,1,COAUTHORED_WITH
57191708331,7006199090,1,COAUTHORED_WITH
57191708331,7006486687,1,COAUTHORED_WITH
57191708628,57942235900,1,COAUTHORED_WITH
57191708628,6602828586,1,COAUTHORED_WITH
57191722714,6601964582,1,COAUTHORED_WITH
57191722714,7006668715,1,COAUTHORED_WITH
57191749496,6701916486,1,COAUTHORED_WITH
57191749496,8972484200,1,COAUTHORED_WITH
57191752923,57219351645,2,COAUTHORED_WITH
57191752923,57366021100,2,COAUTHORED_WITH
57191752923,57493667800,2,COAUTHORED_WITH
57191752923,57946674700,1,COAUTHORED_WITH
57191753719,57224179811,1,COAUTHORED_WITH
57191753719,7101754606,1,COAUTHORED_WITH
57191753719,7201559188,1,COAUTHORED_WITH
57191823266,57218499029,1,COAUTHORED_WITH
57191823266,57324774500,1,COAUTHORED_WITH
57191823266,6701318298,1,COAUTHORED_WITH
57191823266,6701602182,1,COAUTHORED_WITH
57191823266,7003375520,1,COAUTHORED_WITH
57191823266,7006799228,1,COAUTHORED_WITH
57191841116,57192073087,1,COAUTHORED_WITH
57191841116,57827165400,1,COAUTHORED_WITH
57191842266,57216266197,1,COAUTHORED_WITH
57191842266,57881327300,1,COAUTHORED_WITH
57191842266,59136091500,1,COAUTHORED_WITH
57191846864,57221852073,1,COAUTHORED_WITH
57191846864,7005414329,1,COAUTHORED_WITH
57191848782,7102795216,2,COAUTHORED_WITH
57191854299,57205760368,2,COAUTHORED_WITH
57191854299,57223306037,1,COAUTHORED_WITH
57191854299,57226803326,1,COAUTHORED_WITH
57191854299,7003942962,2,COAUTHORED_WITH
57191855570,59038787500,1,COAUTHORED_WITH
57191855570,6701803257,1,COAUTHORED_WITH
57191855570,7202183609,1,COAUTHORED_WITH
57191863797,57200102292,1,COAUTHORED_WITH
57191863797,57222118530,7,COAUTHORED_WITH
57191863797,57222118993,5,COAUTHORED_WITH
57191863797,57222124137,1,COAUTHORED_WITH
57191863797,58960324700,1,COAUTHORED_WITH
57191863797,58960948400,5,COAUTHORED_WITH
57191863797,6508029211,1,COAUTHORED_WITH
57191864758,57222112884,2,COAUTHORED_WITH
57191864758,57705181100,1,COAUTHORED_WITH
57191864758,59496998500,1,COAUTHORED_WITH
57191864758,59497134200,1,COAUTHORED_WITH
57191864758,59497539600,1,COAUTHORED_WITH
57191864758,6505819924,1,COAUTHORED_WITH
57191867260,57221918455,1,COAUTHORED_WITH
57191867260,8059496300,1,COAUTHORED_WITH
57191868030,57216266197,1,COAUTHORED_WITH
57191871692,6505983315,1,COAUTHORED_WITH
57191871692,7202484519,1,COAUTHORED_WITH
57191878940,57225071631,1,COAUTHORED_WITH
57191878940,6508249596,1,COAUTHORED_WITH
57191878940,7006668715,1,COAUTHORED_WITH
57191878940,7401904520,1,COAUTHORED_WITH
57191881009,57192712005,1,COAUTHORED_WITH
57191881009,6701462572,1,COAUTHORED_WITH
57191885995,57193329147,1,COAUTHORED_WITH
57191889405,6701686142,1,COAUTHORED_WITH
57191891331,57212429298,1,COAUTHORED_WITH
57191895726,57191906531,1,COAUTHORED_WITH
57191895726,57193832250,1,COAUTHORED_WITH
57191895726,57210718477,1,COAUTHORED_WITH
57191895726,57946527800,1,COAUTHORED_WITH
57191895726,9043105700,1,COAUTHORED_WITH
57191895898,57214079846,1,COAUTHORED_WITH
57191895898,57220021506,1,COAUTHORED_WITH
57191896403,57195347236,1,COAUTHORED_WITH
57191896403,57197499872,1,COAUTHORED_WITH
57191896403,7801390091,1,COAUTHORED_WITH
57191896460,57204248957,1,COAUTHORED_WITH
57191896460,7004904219,1,COAUTHORED_WITH
57191896460,7005330448,1,COAUTHORED_WITH
57191898518,57194254327,1,COAUTHORED_WITH
57191898518,57204575069,1,COAUTHORED_WITH
57191898518,57209267807,1,COAUTHORED_WITH
57191898518,57553758000,1,COAUTHORED_WITH
57191898518,59975087000,1,COAUTHORED_WITH
57191898518,7801650202,1,COAUTHORED_WITH
57191900398,57201818321,1,COAUTHORED_WITH
57191900398,6602185009,1,COAUTHORED_WITH
57191900398,7004441231,1,COAUTHORED_WITH
57191902987,57212193932,3,COAUTHORED_WITH
57191902987,57214717756,2,COAUTHORED_WITH
57191902987,59392753200,1,COAUTHORED_WITH
57191903903,57191906531,2,COAUTHORED_WITH
57191903903,57193832250,1,COAUTHORED_WITH
57191903903,57199862372,2,COAUTHORED_WITH
57191903903,57221949854,1,COAUTHORED_WITH
57191903903,6602459320,1,COAUTHORED_WITH
57191904732,6602804724,1,COAUTHORED_WITH
57191906531,57193832250,2,COAUTHORED_WITH
57191906531,57199862372,2,COAUTHORED_WITH
57191906531,57210718477,1,COAUTHORED_WITH
57191906531,58734199200,1,COAUTHORED_WITH
57191909717,59542083500,1,COAUTHORED_WITH
57191909717,60153234100,1,COAUTHORED_WITH
57191909717,6507178750,1,COAUTHORED_WITH
57191910080,57372341700,1,COAUTHORED_WITH
57191910080,57767606300,1,COAUTHORED_WITH
57191910080,6506676994,1,COAUTHORED_WITH
57191911095,57197858027,1,COAUTHORED_WITH
57191911095,7003575763,3,COAUTHORED_WITH
57191911095,7005305880,1,COAUTHORED_WITH
57191911095,7101600451,2,COAUTHORED_WITH
57191911171,57201619181,1,COAUTHORED_WITH
57191911171,6507791384,1,COAUTHORED_WITH
57191911171,7005949059,1,COAUTHORED_WITH
57191912640,57195134052,1,COAUTHORED_WITH
57191912640,57209311204,1,COAUTHORED_WITH
57191912640,57212705551,3,COAUTHORED_WITH
57191912640,57741712200,1,COAUTHORED_WITH
57191912640,7005219944,1,COAUTHORED_WITH
57191914751,57242705000,1,COAUTHORED_WITH
57191914751,57264494300,1,COAUTHORED_WITH
57191914751,57265249800,1,COAUTHORED_WITH
57191914978,59412626600,1,COAUTHORED_WITH
57191927656,57203634349,1,COAUTHORED_WITH
57191927656,57277925900,1,COAUTHORED_WITH
57191928411,6603234995,1,COAUTHORED_WITH
57191928411,7102178796,1,COAUTHORED_WITH
57191955477,59450072000,1,COAUTHORED_WITH
57191955477,6603574466,2,COAUTHORED_WITH
57191955477,7801406059,2,COAUTHORED_WITH
57191956305,57207581106,1,COAUTHORED_WITH
57191956305,57214742019,1,COAUTHORED_WITH
57191956305,6701760127,1,COAUTHORED_WITH
57191956654,57191961043,1,COAUTHORED_WITH
57191956654,57197532484,1,COAUTHORED_WITH
57191956654,57201983152,1,COAUTHORED_WITH
57191956654,57207815439,1,COAUTHORED_WITH
57191956654,57315582700,1,COAUTHORED_WITH
57191956654,59373629500,1,COAUTHORED_WITH
57191956654,6603156028,1,COAUTHORED_WITH
57191956654,7102231043,2,COAUTHORED_WITH
57191957890,60429549400,1,COAUTHORED_WITH
57191959341,57205580941,1,COAUTHORED_WITH
57191961043,57207815439,1,COAUTHORED_WITH
57191961043,7102231043,1,COAUTHORED_WITH
57191961791,57200514213,1,COAUTHORED_WITH
57191961791,57202789658,1,COAUTHORED_WITH
57191961791,57209744416,42,COAUTHORED_WITH
57191961791,57219971272,2,COAUTHORED_WITH
57191961791,57219972999,41,COAUTHORED_WITH
57191961791,57221468432,3,COAUTHORED_WITH
57191961791,57223909403,1,COAUTHORED_WITH
57191961791,57226376713,2,COAUTHORED_WITH
57191961791,57573282600,1,COAUTHORED_WITH
57191961791,57709482400,1,COAUTHORED_WITH
57191961791,57743402400,1,COAUTHORED_WITH
57191961791,57820691100,1,COAUTHORED_WITH
57191961791,57821128400,1,COAUTHORED_WITH
57191961791,57821720100,1,COAUTHORED_WITH
57191961791,58308740100,1,COAUTHORED_WITH
57191961791,58867344500,1,COAUTHORED_WITH
57191961791,58890296400,1,COAUTHORED_WITH
57191961791,59319235600,1,COAUTHORED_WITH
57191961791,59436117900,1,COAUTHORED_WITH
57191961791,60452805500,1,COAUTHORED_WITH
57191961791,6506078089,2,COAUTHORED_WITH
57191961791,6507737860,41,COAUTHORED_WITH
57191961791,7403221944,1,COAUTHORED_WITH
57191964711,57222672107,1,COAUTHORED_WITH
57191964711,57760316800,1,COAUTHORED_WITH
57191965690,58101058600,1,COAUTHORED_WITH
57191965690,58621139400,1,COAUTHORED_WITH
57191965690,59306117100,1,COAUTHORED_WITH
57191965690,7202489013,1,COAUTHORED_WITH
57191973598,57383656400,1,COAUTHORED_WITH
57191973598,7202369029,1,COAUTHORED_WITH
57191982380,57193486010,1,COAUTHORED_WITH
57191982380,57194563933,1,COAUTHORED_WITH
57191982380,57201668565,1,COAUTHORED_WITH
57191982380,57204352960,1,COAUTHORED_WITH
57191982380,57208034389,1,COAUTHORED_WITH
57191982380,57211169861,1,COAUTHORED_WITH
57191982380,57215605923,4,COAUTHORED_WITH
57191982380,57216401706,1,COAUTHORED_WITH
57192005271,57217336719,1,COAUTHORED_WITH
57192009473,57197499872,1,COAUTHORED_WITH
57192009473,7004251372,1,COAUTHORED_WITH
57192011582,7102852872,1,COAUTHORED_WITH
57192063339,57195195602,1,COAUTHORED_WITH
57192063339,60256552300,1,COAUTHORED_WITH
57192064317,57200538111,1,COAUTHORED_WITH
57192073087,57193131830,1,COAUTHORED_WITH
57192073087,57194050692,3,COAUTHORED_WITH
57192073087,57196402806,1,COAUTHORED_WITH
57192073087,57200031410,1,COAUTHORED_WITH
57192073087,57201658547,1,COAUTHORED_WITH
57192073087,57210202522,1,COAUTHORED_WITH
57192073087,57210815770,1,COAUTHORED_WITH
57192073087,57212444593,1,COAUTHORED_WITH
57192073087,57214884416,1,COAUTHORED_WITH
57192073087,57216274599,2,COAUTHORED_WITH
57192073087,57217155347,1,COAUTHORED_WITH
